"Country","Country_code","Year","Sex","Age_group","Obesity_prevalence","Lower_CI","Upper_CI","Source","Age_group_label","Obesity_burden_quartile"
"Israel","ISR",2012,"Male","Y5T9",8.9015394,6.5583959,11.658257,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Israel","ISR",2012,"Total","Y10T19",8.7289266,7.6880358,9.8248936,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Very high"
"Israel","ISR",2012,"Total","Y5T19",8.4091745,7.3060617,9.6034639,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Israel","ISR",2012,"Total","Y5T9",7.8515917,6.2269203,9.6151069,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Israel","ISR",2013,"Female","Y10T19",7.0367172,5.7923097,8.3682172,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Israel","ISR",2013,"Female","Y5T19",6.9614895,5.6750055,8.4271453,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Israel","ISR",2013,"Female","Y5T9",6.8294436,4.8963126,9.0996116,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Israel","ISR",2013,"Male","Y10T19",10.517552,8.8948436,12.247463,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Very high"
"Israel","ISR",2013,"Male","Y5T19",9.9558152,8.3202459,11.731312,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Israel","ISR",2013,"Male","Y5T9",8.9741819,6.7449905,11.522615,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Israel","ISR",2013,"Total","Y10T19",8.8143751,7.7840634,9.9039435,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Very high"
"Israel","ISR",2013,"Total","Y5T19",8.4918961,7.4310623,9.6271031,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Israel","ISR",2013,"Total","Y5T9",7.9271398,6.3686438,9.6047573,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Israel","ISR",2014,"Female","Y10T19",7.1153268,5.8879171,8.4254302,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Israel","ISR",2014,"Female","Y5T19",7.038682,5.7999607,8.433865,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Israel","ISR",2014,"Female","Y5T9",6.9032371,5.0439373,9.0600975,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Israel","ISR",2014,"Male","Y10T19",10.584617,9.0348423,12.245031,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Very high"
"Israel","ISR",2014,"Male","Y5T19",10.021547,8.4893003,11.681934,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Israel","ISR",2014,"Male","Y5T9",9.0305544,6.9224723,11.394133,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Israel","ISR",2014,"Total","Y10T19",8.8870265,7.8927964,9.94334,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Very high"
"Israel","ISR",2014,"Total","Y5T19",8.5630767,7.5461023,9.63872,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Israel","ISR",2014,"Total","Y5T9",7.9917915,6.5005161,9.5830485,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Israel","ISR",2015,"Female","Y10T19",7.1972109,5.9367597,8.5357949,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Israel","ISR",2015,"Female","Y5T19",7.1189523,5.8989692,8.4587723,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Israel","ISR",2015,"Female","Y5T9",6.9810525,5.1994797,9.0679839,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Israel","ISR",2015,"Male","Y10T19",10.639975,9.0987869,12.258478,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Very high"
"Israel","ISR",2015,"Male","Y5T19",10.074379,8.6575814,11.603047,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Israel","ISR",2015,"Male","Y5T9",9.0807244,7.1085647,11.279902,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Israel","ISR",2015,"Total","Y10T19",8.9560725,7.9436786,10.00687,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Very high"
"Israel","ISR",2015,"Total","Y5T19",8.6296402,7.6666184,9.6600883,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Israel","ISR",2015,"Total","Y5T9",8.0553167,6.6654302,9.5527716,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Israel","ISR",2016,"Female","Y10T19",7.2846346,5.9267409,8.7197237,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Israel","ISR",2016,"Female","Y5T19",7.2037712,5.9388623,8.5427567,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Israel","ISR",2016,"Female","Y5T9",7.0626862,5.2955016,9.0664625,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Israel","ISR",2016,"Male","Y10T19",10.707138,9.0940729,12.408999,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Very high"
"Israel","ISR",2016,"Male","Y5T19",10.134454,8.7472402,11.639083,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Israel","ISR",2016,"Male","Y5T9",9.137702,7.2483025,11.223905,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Israel","ISR",2016,"Total","Y10T19",9.0338804,7.9858184,10.137402,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Very high"
"Israel","ISR",2016,"Total","Y5T19",8.702299,7.7523686,9.7256444,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Israel","ISR",2016,"Total","Y5T9",8.1244953,6.8141095,9.5425732,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Israel","ISR",2017,"Female","Y10T19",7.3786207,5.8827475,9.0145558,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Israel","ISR",2017,"Female","Y5T19",7.2948657,5.9651911,8.7286361,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Israel","ISR",2017,"Female","Y5T9",7.1496792,5.3905122,9.0963729,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Israel","ISR",2017,"Male","Y10T19",10.790744,9.01879,12.704578,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Very high"
"Israel","ISR",2017,"Male","Y5T19",10.20999,8.7131232,11.808629,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Israel","ISR",2017,"Male","Y5T9",9.2052467,7.4083164,11.231248,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Israel","ISR",2017,"Total","Y10T19",9.1231838,7.9556905,10.354224,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Very high"
"Israel","ISR",2017,"Total","Y5T19",8.7858453,7.7557944,9.8614067,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Israel","ISR",2017,"Total","Y5T9",8.2016669,6.9318801,9.584517,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Israel","ISR",2018,"Female","Y10T19",7.4704148,5.786955,9.3498498,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Israel","ISR",2018,"Female","Y5T19",7.3844701,5.898815,9.0166032,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Israel","ISR",2018,"Female","Y5T9",7.2359666,5.4667607,9.2245892,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Israel","ISR",2018,"Male","Y10T19",10.874832,8.8143773,13.16002,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Very high"
"Israel","ISR",2018,"Male","Y5T19",10.287752,8.5292511,12.125367,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Israel","ISR",2018,"Male","Y5T9",9.2767023,7.4572369,11.338219,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Israel","ISR",2018,"Total","Y10T19",9.2110746,7.8495063,10.688203,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Very high"
"Israel","ISR",2018,"Total","Y5T19",8.8697851,7.6936238,10.096943,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Israel","ISR",2018,"Total","Y5T9",8.2810745,6.9853343,9.7089276,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Israel","ISR",2019,"Female","Y10T19",7.5677805,5.6099951,9.7623035,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Israel","ISR",2019,"Female","Y5T19",7.4795678,5.7727482,9.3739875,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Israel","ISR",2019,"Female","Y5T9",7.3277734,5.4618254,9.4789103,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Israel","ISR",2019,"Male","Y10T19",10.966118,8.5036978,13.688368,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Very high"
"Israel","ISR",2019,"Male","Y5T19",10.372347,8.2620509,12.609372,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Israel","ISR",2019,"Male","Y5T9",9.3565427,7.346651,11.602753,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Israel","ISR",2019,"Total","Y10T19",9.3051068,7.6790504,11.052503,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Very high"
"Israel","ISR",2019,"Total","Y5T19",8.9599945,7.5741418,10.450025,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Israel","ISR",2019,"Total","Y5T9",8.3679013,6.9444522,9.9121995,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Israel","ISR",2020,"Female","Y10T19",7.6724485,5.4290146,10.303333,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Israel","ISR",2020,"Female","Y5T19",7.5805172,5.5651527,9.8679915,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Israel","ISR",2020,"Female","Y5T9",7.4228756,5.3483345,9.818688,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Israel","ISR",2020,"Male","Y10T19",11.067612,8.037395,14.39559,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Very high"
"Israel","ISR",2020,"Male","Y5T19",10.463836,7.885357,13.270706,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Israel","ISR",2020,"Male","Y5T9",9.4362512,7.1246967,12.063672,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Israel","ISR",2020,"Total","Y10T19",9.4080746,7.4783549,11.533083,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Very high"
"Israel","ISR",2020,"Total","Y5T19",9.0564869,7.368663,10.870671,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Israel","ISR",2020,"Total","Y5T9",8.455909,6.8226278,10.211713,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Israel","ISR",2021,"Female","Y10T19",7.7824876,5.2156512,10.946216,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Israel","ISR",2021,"Female","Y5T19",7.6860338,5.3316057,10.487851,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Israel","ISR",2021,"Female","Y5T9",7.5210065,5.1902916,10.293387,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Israel","ISR",2021,"Male","Y10T19",11.179746,7.5908139,15.283647,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Very high"
"Israel","ISR",2021,"Male","Y5T19",10.564776,7.4156135,14.10327,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Israel","ISR",2021,"Male","Y5T9",9.5212616,6.7894906,12.694182,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Israel","ISR",2021,"Total","Y10T19",9.5194794,7.2327629,12.042769,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Very high"
"Israel","ISR",2021,"Total","Y5T19",9.1601126,7.127519,11.357142,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Israel","ISR",2021,"Total","Y5T9",8.5478552,6.6705912,10.613689,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Israel","ISR",2022,"Female","Y10T19",7.8973383,4.9124241,11.590956,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Israel","ISR",2022,"Female","Y5T19",7.7972792,5.0523072,11.087986,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Israel","ISR",2022,"Female","Y5T9",7.6256506,4.9684867,10.858636,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Israel","ISR",2022,"Male","Y10T19",11.290934,7.0856228,16.213688,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Very high"
"Israel","ISR",2022,"Male","Y5T19",10.66915,6.9051698,14.989179,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Israel","ISR",2022,"Male","Y5T9",9.6115194,6.3791424,13.373557,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Israel","ISR",2022,"Total","Y10T19",9.6331038,6.9783621,12.614016,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Very high"
"Israel","ISR",2022,"Total","Y5T19",9.2684127,6.8797819,11.930175,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Israel","ISR",2022,"Total","Y5T9",8.6455464,6.4589776,11.08638,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Italy","ITA",1990,"Female","Y10T19",4.6930511,3.2477535,6.4376339,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Italy","ITA",1990,"Female","Y5T19",6.638284,4.7937442,8.7749839,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Italy","ITA",1990,"Female","Y5T9",11.772821,8.5525066,15.471554,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Italy","ITA",1990,"Male","Y10T19",6.515801,4.5864545,8.7876558,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Italy","ITA",1990,"Male","Y5T19",8.4680066,6.1567269,11.074702,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Italy","ITA",1990,"Male","Y5T9",13.601759,9.8609716,17.642546,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Italy","ITA",1990,"Total","Y10T19",5.6235172,4.3458197,7.0210703,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Italy","ITA",1990,"Total","Y5T19",7.5727783,6.0198091,9.2230164,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Italy","ITA",1990,"Total","Y5T9",12.708151,10.145062,15.429625,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Italy","ITA",1991,"Female","Y10T19",4.7282524,3.2817207,6.4669862,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Italy","ITA",1991,"Female","Y5T19",6.6935658,4.8834644,8.7756082,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Italy","ITA",1991,"Female","Y5T9",11.903107,8.7452501,15.571681,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Italy","ITA",1991,"Male","Y10T19",6.7214705,4.7464211,9.0020299,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Italy","ITA",1991,"Male","Y5T19",8.7305859,6.3768014,11.372105,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Italy","ITA",1991,"Male","Y5T9",14.030626,10.284195,18.131305,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Italy","ITA",1991,"Total","Y10T19",5.745016,4.4504654,7.1215168,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Italy","ITA",1991,"Total","Y5T19",7.7333473,6.1716139,9.3755357,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Italy","ITA",1991,"Total","Y5T9",12.990943,10.412466,15.672179,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Italy","ITA",1992,"Female","Y10T19",4.7798205,3.325475,6.5222099,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Italy","ITA",1992,"Female","Y5T19",6.7626514,4.9629945,8.8541701,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Italy","ITA",1992,"Female","Y5T9",12.035819,8.8734657,15.669701,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Italy","ITA",1992,"Male","Y10T19",6.9513068,4.9411837,9.3397193,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Italy","ITA",1992,"Male","Y5T19",9.013509,6.6369124,11.715095,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Italy","ITA",1992,"Male","Y5T9",14.457065,10.661517,18.648952,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Italy","ITA",1992,"Total","Y10T19",5.8868393,4.5775715,7.3059462,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Italy","ITA",1992,"Total","Y5T19",7.9112813,6.3328773,9.5773429,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Italy","ITA",1992,"Total","Y5T9",13.274671,10.720444,15.948822,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Italy","ITA",1993,"Female","Y10T19",4.8483599,3.3780575,6.6062786,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Italy","ITA",1993,"Female","Y5T19",6.8790399,5.0325245,9.0340637,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Italy","ITA",1993,"Female","Y5T9",12.173156,8.9648589,15.764359,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Italy","ITA",1993,"Male","Y10T19",7.2126634,5.0943252,9.7134508,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Italy","ITA",1993,"Male","Y5T19",9.3540832,6.9168828,12.167728,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Italy","ITA",1993,"Male","Y5T9",14.89089,11.022456,19.162549,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Italy","ITA",1993,"Total","Y10T19",6.0540188,4.7129143,7.5104401,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Italy","ITA",1993,"Total","Y5T19",8.1425928,6.5335795,9.8486431,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Italy","ITA",1993,"Total","Y5T9",13.564664,10.999656,16.261688,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Italy","ITA",1994,"Female","Y10T19",4.9321894,3.4540765,6.6989794,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Italy","ITA",1994,"Female","Y5T19",7.0244744,5.1707305,9.161742,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Italy","ITA",1994,"Female","Y5T9",12.317353,9.1297865,15.825441,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Italy","ITA",1994,"Male","Y10T19",7.5051799,5.3328574,10.078987,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Italy","ITA",1994,"Male","Y5T19",9.7375125,7.2181679,12.606609,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Very high"
"Italy","ITA",1994,"Male","Y5T9",15.338834,11.501359,19.634929,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Italy","ITA",1994,"Total","Y10T19",6.2448617,4.8780389,7.7500135,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Italy","ITA",1994,"Total","Y5T19",8.4101655,6.7819126,10.17288,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Italy","ITA",1994,"Total","Y5T9",13.864987,11.308974,16.579828,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
